商品名稱A,商品名稱B,商品網址A,價格A,商品網址B,價格B,搜尋詞,label,LLM result
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,韓版新款簡約背包男士旅遊休閒日常雙肩包初高中學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434412439480,410,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,男士雙肩包出差旅遊行李包超大容量戶外登山揹包休閒防水學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434424705232,804,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包男士旅行旅遊登山包揹包女生高中學生初中男生書包男款韓版～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406714568,480,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包男士大容量商務旅行包電腦揹包旅遊包初中高中大學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406726921,630,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包男士揹包簡約大容量電腦通勤防水旅遊旅行登山包大學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406739521,940,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,登山包戶外專業揹包男女運動後揹包防水旅遊徒步爬山旅行書包,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22401510453962,483,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,特價中旅行包 戶外登山 防水超大容量 書包出差旅遊 行李雙肩包電腦背包,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22343012880148,1623,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,熱銷◆速出60升70升運動雙肩包男大容量女旅行李背包旅遊學生書包登山包戶外,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22402588665019,678,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,特價中旅行包 戶外登山 防水超大容量 書包出差旅遊 行李雙肩包電腦背包,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22343012880148,1623,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,防水包行李包旅遊收納包女士男士雙肩電腦揹包初中高中大學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434413964912,1528,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包女小型2024新款時尚百搭手提韓版學生書包小眾輕便旅遊背包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406683428,684,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,【PChome 24h購物】用日語暢遊日本：吃美食x瘋旅遊x實用會話（書＋電腦互動學習軟體）（含朗讀MP3）,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22313322130147,236,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,【PChome 24h購物】旅遊日語，帶這本就夠了！（隨書附日籍名師親錄標準日語朗讀音檔QR Code）,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22427915076836,356,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包女小型2024新款時尚百搭手提韓版學生書包小眾輕便旅遊背包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406683428,684,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包男士大容量商務旅行包電腦揹包旅遊包初中高中大學生書包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406726921,630,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,【小雲書屋】宋代江南地區景觀資源與旅遊活動研究 李景初 2019-8 中國建材工業出版社,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22425828934885,209,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,【PChome 24h購物】生活x旅遊x社交：一定用得上的英語會話（書＋電腦互動學習軟體）（含朗讀MP3）,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22313323320813,315,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,雙肩包女小型2024新款時尚百搭手提韓版學生書包小眾輕便旅遊背包～啟航,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434406683428,684,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,書 中國國家地理雜誌201-1歷史旅遊自然人文科普課外閱讀  露天市集  全臺最大的網路購物市集,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22434434556226,262,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,旅遊度假地產規劃及設計 主題公園風景區度假村規劃與建築設計書,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22424739921948,1884,旅遊書,x,否
日系庫洛米少女書包初中生可愛軟妹背包女高中學生大容量雙肩包女 女孩雙肩包 旅遊包  防水書包 輕量,【小雲書屋】城市藝術與廣州文化、商業、旅遊的融合發展 彭文芳 鍾周 2019-1-8 中國建築工業出版社,https://www.ruten.com.tw/item/show?22339805694359,329,https://www.ruten.com.tw/item/show?22425834111430,229,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,【PChome 24h購物】中英義旅遊迷你會話：超強三語旅遊學習書（QR Code版）,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22436613973815,299,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,大容量多功能旅行李包雙肩包男士背包商務出差短途旅遊電腦包書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434415388318,1099,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,【小雲書屋】隨時隨地學韓語.超好用的韓語旅遊書(第2版) 周盛林 2016-12 華東理工大學出版社,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22420542436666,118,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,防水抽繩雙肩背男女通用輕便書運動健身旅遊戶外運動束口袋 E2JM,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22432283427380,333,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩揹包男士短途旅遊登山包大容量戶外輕便大學生書包行李包,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22401510408096,1059,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,【PChome 24h購物】中英義旅遊迷你會話：超強三語旅遊學習書（QR Code版）,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22436613973815,299,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,短途旅遊包旅行雙肩揹包出差行李包男款大容量女士大學生電腦書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434414735649,930,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,書包女大學生行李背包電腦包15.6寸多功能旅行包旅遊雙肩包々,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22350350757931,718,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩揹包男士短途旅遊登山包大容量戶外輕便大學生書包行李包,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22401510408096,1059,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,韓版新款簡約背包男士旅遊休閒日常雙肩包初高中學生書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434412439480,410,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,男士雙肩包出差旅遊行李包超大容量戶外登山揹包休閒防水學生書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434424705232,804,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩包男士旅行旅遊登山包揹包女生高中學生初中男生書包男款韓版～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434406714568,480,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩包男士大容量商務旅行包電腦揹包旅遊包初中高中大學生書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434406726921,630,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩包男士揹包簡約大容量電腦通勤防水旅遊旅行登山包大學生書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434406739521,940,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,登山包戶外專業揹包男女運動後揹包防水旅遊徒步爬山旅行書包,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22401510453962,483,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,特價中旅行包 戶外登山 防水超大容量 書包出差旅遊 行李雙肩包電腦背包,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22343012880148,1623,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,熱銷◆速出60升70升運動雙肩包男大容量女旅行李背包旅遊學生書包登山包戶外,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22402588665019,678,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,特價中旅行包 戶外登山 防水超大容量 書包出差旅遊 行李雙肩包電腦背包,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22343012880148,1623,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,防水包行李包旅遊收納包女士男士雙肩電腦揹包初中高中大學生書包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434413964912,1528,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,雙肩包女小型2024新款時尚百搭手提韓版學生書包小眾輕便旅遊背包～啟航,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22434406683428,684,旅遊書,x,否
書 5新】中華遺產雜誌201-2022年1-1歷史自然人文旅遊  露天市集  全臺最大的網路購物市集,【PChome 24h購物】用日語暢遊日本：吃美食x瘋旅遊x實用會話（書＋電腦互動學習軟體）（含朗讀MP3）,https://www.ruten.com.tw/item/show?22434434577397,233,https://www.ruten.com.tw/item/show?22313322130147,236,旅遊書,x,否
